id,symptom
3761,pituitary; gigantism
3761,Gigantism (disorder)
3762,hypertrophy; cardiac
3762,Cardiac hypertrophy NOS
3762,Cardiac Hypertrophy
3762,HypertrophiesCardiac
3762,Cardiac hypertrophy
3762,Heart--Hypertrophy
3762,cardiac hypertrophy
3762,Heart Hypertrophies
3762,hypertrophy; heart
3762,Heart Hypertrophy
3762,HypertrophyHeart
3762,cardiac; hypertrophy
3762,Cardiac hypertrophy NOS (disorder)
3762,Cardiac Hypertrophies
3762,heart hypertrophy
3762,hypertrophic heart
3762,HypertrophiesHeart
3762,HypertrophyCardiac
3762,Hypertrophic;heart
3762,heart; hypertrophy
3763,MRI Brain: empty sella syndrome
3764,Plasma insulin-like growth factor 1 measurement
3764,Plasma IGF 1 measurement (procedure)
3764,Plasma insulin-like growth factor 1 measurement (procedure)
3764,Plasma IGF 1 level
3764,Plasma IGF 1 elevated
3764,Plasma IGF 1 measurement
3764,Plasma IGF 1 level (procedure)
3765,serum HGH after glucose administration (lab test)
3765,glucose suppression test
3765,Lab test: lack of supression of serum HGH after glucose administration
3765,serum HGH after glucose administration
3766,Structure of supraclavicular region of neck
3766,Increase of the fat in the supraclavicular region of the neck
3767,Striae skin
3767,Striae Distensae
3767,Physiological striae (disorder)
3767,DistensaeStriae
3767,Striae atrophicae NOS
3767,Physiological striae
3767,skin striae
3767,Stria
3767,MarksStretch
3767,stretch mark
3767,Stretch marks
3767,Striae atrophic
3767,Striae
3767,MarkStretch
3767,Stretch Marks
3767,Linear atrophy (morphologic abnormality)
3767,Skin striae
3767,striae distensae (diagnosis)
3767,Stretch Mark
3767,Lineae atrophicae
3767,striae distensae
3767,striae
3767,Striae distensae
3767,Striae atrophicae NOS (disorder)
3767,striae atrophicae
3767,Striae cutis distensae
3767,striae; cutis distensae
3767,Striae atrophicae
3767,striae; atrophicae
3767,Striae purple
3767,Lineae albicantes
3767,Linear atrophy
3767,stretch marks
3767,Skin striae (disorder)
3768,Pathologic hair loss from scalp
3768,balding
3768,Missing scalp hair
3768,Scalp alopecia
3768,Alopecia of scalp
3768,scalp hair loss
3768,Loss of scalp hair
3768,Loss of scalp hair (finding)
3768,hair loss scalp
3768,Balding
3769,broken rib
3769,Fracture of rib
3769,Costal fracture
3769,bone rib
3769,Rib Fractures
3770,Petrosal sinus sampling catheter procedure
3770,Petrosal sinus sampling catheter
3770,Bilateral Synchronous Inferior Petrosal Sinus Sampling
3770,SamplingsPetrosal Sinus
3770,Inferior Petrosal Sinus Sampling
3770,BSIPSS
3771,Acetaminophen overdose
3771,overdose acetaminophen
3771,overdose paracetamol
3771,Paracetamol overdose
3772,Absence of bowel sounds
3772,no bowel sounds
3772,the bowel sounds were absent
3772,Bowel sounds absent
3772,bowel sound
3772,Absent bowel sounds
3773,Cancer Screening for Patients
3773,Cancer screening
3773,Neoplasm screen
3773,Neoplasm screening
3773,ScreeningCancer
3773,Screening for cancer
3774,Carpal region
3774,Skin of the wrist
3774,Wrist Region
3774,Regio carpalis
3774,Carpus
3775,Skin of the thigh
3775,Proximal segment of free lower limb
3775,Thighs
3776,Auspitz sign
3776,Auspitz's sign
3777,Biopsy Procedures on the Skin
3777,Biopsy of skin: Psoriasis
3777,Skin Biopsy
3778,Nonspecific abnormal findings in semen
3778,Semen abnormal
3779,Looks ill
3780,Exertional leg pain
3781,Rapid Fatigue of Gait
3781,gait - rapid fatigue
3782,Palpebra inferior
3782,Lower eyelid
3782,eyelid lower
3782,eyelids lower
3782,Inferior eyelid
3783,Scrotums
3783,Skin of the scrotum
3783,Scrotal
3784,Papilla mammaria
3784,Papillary part of breast
3784,Skin of the nipples
3784,Teat
3785,Atrophy of breast
3785,Mastatrophy
3785,Breast size decrease
3786,Testosterone increased
3786,testosterone test
3786,Testosterone
3786,Testosterone level
3787,Pelvic ultrasound: ovarian tumor
3788,Pelvic MRI: ovarian tumor
3789,Biopsy ovary: solid tumor
3792,PerforationEardrum
3792,Tympanic Membrane Perforation
3792,Perforated eardrum
3792,Tear of tympanic membrane
3792,Perforation tympanic membrane
3792,Rupture of ear drum
3792,Perforat tympan memb NOS
3792,Tympanic Membrane Rupture
3792,Perforated tympanic membrane
3792,Rupture of tympanic membrane
3792,eardrum ruptures
3793,Pneumatic otoscopy
3794,Insulin Resistance
3794,Body fails to respond to insulin
3794,Drug resistance to insulin
3795,Biopsy of adrenal gland: cortical tumor
3795,Adrenal gland biopsy
3796,Pulsatile mass of abdomen
3796,Abdominal pulsatile mass
3797,Ultrasoundabdominal aortareal time with image documentationscreening study for abdominal aortic aneurysm (AAA)
3797,Us abdl aorta screen aaa
3797,US ABDL AORTA SCREEN AAA
3798,[D]Vesical tenesmus
3798,Tenesmus - bladder
3798,bladder; tenesmus
3798,Tenesmus of bladder
3798,urinary tenesmus
3799,Pregnancy > 20 weeks
3801,Red blood cell fragmentation
3801,Helmet cell
3801,Schistocytosis
3801,Drepanocytosis
3801,RBC fragmentation
3801,Fragmented cell
3801,Sickle cells present
3801,Schistocytes present in blood
3802,Biopsy of liver: acute fatty liver of pregnancy
3802,Liver biopsy
3803,Palmar hyperlinearity
3804,Follicular keratotic plug
3804,Keratosis pilaris
3804,Lichen pilaris
3804,pilaris keratosis
3804,Hyperkeratosis pilaris
3804,Chicken skin
3804,KP
3804,Follicular keratosis
3804,Carpet tack sign
3804,Follicular plugging
3805,Orbital darkening
3806,Infraorbital fold (Dennie-Morgan lines)
3807,Tarsus
3807,Ankle
3807,Regio tarsalis
3807,Ankles
3808,Rheumatic pain
3808,Musculoskeletal Pain
3808,Pain;musculoskeletal
3809,Feeling swollen
3809,Sensation of swelling
3810,Jones Points
3810,Strain-Counterstrain Points
3810,Tender Points
3810,Counterstrain Points
3811,Stiffness
3812,loss of sensation of lower limb
3812,lower limb numbness
3812,Numbness of lower limb
3813,inmediate neurological symptom
3813,Acute neurologic signs
3813,sudden neurological sign
3813,sudden neurological symptom
3814,Pain anal
3814,Anus pain
3814,Anal pain
3815,pain with bowel movement
3815,Anal pain when defecating
3816,ani pruritus
3816,Perianal irritation
3816,Perianal itch
3816,rectal itching
3816,Pruritus Ani
3816,Anal pruritus
3816,pruritus anal
3816,Anal itch
3816,Anal itching
3816,pruritus in the anal region
3817,Anal examination: anal fissure
3818,Anal wetness
3818,Anal Discharge or Wetness
3818,anal secretions
3819,Perianal mass
3819,Perianal lump
3820,Dorsosacral position
3820,Dorsosacral position: perianal fistula
3821,Magnetic resonance imaging of abdomen. perianal fístula
3822,Prolapsed pile
3822,Pile protrudes from anus
3822,Prolapsed hemorrhoids
3823,Anal examination: hemorrhoids
3824,Colonoscopy of colon: hemorrhoids
3825,Burning anal
3825,anal burning
3825,anal burn
3826,Anal examination: thrombosed hemorrhoids
3827,Anal examination: abscess
3828,Colonoscopy study: perianal abscess
3829,Groin lymphadenopathy
3829,Enlargement of inguinal lymph node
3829,Inguinal lymphadenopathy
3829,Lymphadenopathy inguinal
3829,Inguinal lymph nodes enlarged
3830,cellular diagnosisanal cancer
3830,anus cancer cellular diagnosis
3830,Cellular diagnosisanal cancer
3831,Warts
3832,Nucleic Acid Hybridization for HPV identification
3833,Localized skin lesion
3834,Generalized skin lesion
3836,Bleeding after intercourse
3836,post coital bleed
3836,bleeding postcoital
3836,bleeding after sexual intercourse
3836,Postcoital bleeding
3837,Blepharal pain
3837,Eyelid pain
3838,pharyngeal erythema
3838,Erythema of pharynx
3838,pharynx erythema
3839,Vaginal Vault Prolapse
3839,ProlapseVaginal Vault
3839,Bulge of the vaginal vault
3839,prolapse vaginal vault
3840,Anal examination: rectal prolapse
3841,Fiberoptic colonoscopy: Rectal intussuception
3842,Fiberoptic colonoscopy: single or multiple rectal ulcers?
3843,Number of mouth afthaes from 10 to 100
3844,Hyperemia of palpebral conjunctiva
3844,Injection of palpebral conjunctiva
3845,Eyelid biopsy
3845,Biopsy of eyelid: chronic granulomatous reaction with numerous lipid-filledTouton-type giant cells
3846,Meibomian Cyst
3847,oral ulcers less than 2 mm in diameter.
3847,Lesion size: mouth ulcers less than 2 mm
3848,Underfed
3848,Malnourishment
3848,diet; deficiency
3848,nutrition poor
3848,Undernourished
3848,Undernutrition syndrome
3848,Malnourished
3848,dietary deficiency
3848,Malnutrition
3848,Nutritional Deficiency
3849,Breathlessness at rest
3849,Dyspnea resting
3849,breath rest shortness
3849,Breathless - at rest
3849,SOBAR - Shortness of breath at rest
3849,Rest dyspnea
3849,Resting Dyspnea
3849,difficulty breathing at rest
3849,Dyspnoea at rest
3849,Dyspnea at rest (finding)
3850,Unconjugated bilirubin
3850,bilirubin indirect
3850,UCB - Unconjugated bilirubin
3850,Indirect reacting bilirubin elevated
3851,phenol GCStransferase
3851,phenol UDP-glucuronosyltransferase
3851,UGT1A1 enzyme
3851,UDP-Glucuronosyltransferase 1A1 reduced up to 30 %
3851,1-naphthol UDP-glucuronosyltransferase
3852,up regulation of UDPGA-glucuronyltransferase activity
3852,Up regulation of UDP glucuronic acid transferase activity by phenobarbital
3852,positive regulation of glucuronosyltransferase activity
3853,Genetic test (procedure)
3853,Genetic screening method:  UGT 1A1 mutated
3853,Genetic Testing
3853,Genetic Test
3853,Genetic screening method
3853,Genetic Examination
3854,UDP-Glucuronosyltransferase 1A1 activity reduced to 10% to 30%
3855,Hemisensory loss
3856,Conjugated visual deviation
3857,Forced grasping
3858,Mutism
3858,Inability to speak
3858,muteness
3859,Dyspraxia
3859,Apraxias
3859,Dyspraxia syndrome
3860,Magnetic Resonance Imaging; cerebral infarction in the anterior cererbral artery territory
3861,Magnetic Resonance Imaging with cerebral infarction in the middle cerebral artery territory
3862,Chronic cough lasting > 3 months per year for > 2 years
3862,chronic cough lasting more than three months per year for over two years
3862,chronic cough lasting over three months per year for more than two years
3863,hip joint stiffness
3863,Stiff hip
3863,Hip stiffness
3863,stiffness of hip joint
3864,Shoulder stiff
3864,Stiff shoulders
3864,stiffness of shoulder joint (diagnosis)
3864,Stiffness shoulder
3864,Shoulder stiffness
3866,Bilateral temporal headache
3866,bitemporal headache
3866,headache over both temples
3867,Hypertelorism
3867,Increased distance between eye sockets
3867,Widely spaced eyes
3867,Excessive orbital separation
3867,Eyes widely set
3867,hypertelorism was observed
3867,Eyes wide apart
3867,Increased distance between eyes
3867,Ocular hypertelorism
3867,Increased interpupillary distance
3867,Hypertelorism (disorder)
3867,Hypertelorism of orbit
3867,Widened interpupillary distance
3867,Wide-set eyes
3868,General learning disability
3868,Learning Disabilities
3868,DisabilityLearning
3869,Scoliosis deviation of spine
3869,Scoliosis
3869,Scoliosis deformity of spine
3870,babies jaundice
3870,newborn jaundice
3870,icterus neonatorum
3870,Jaundice in baby
3870,Jaundice neonatal
3870,Jaundice of newborn
3870,baby jaundice
3870,Neonatal Jaundice
3870,infant jaundice
3871,Hypotonia neonatal
3871,Neonatal Hypotonia
3871,Low muscle tonein neonatal onset
3872,NSD1 Gene Mutation
3872,SOTOS1 Gene Mutation
3872,ARA267 Gene Mutation
3872,KMT3B Gene Mutation
3872,Nuclear Receptor-Binding Su-VarEnhancer of Zesteand Trithorax Domain Protein 1 Gene Mutation
3872,STO Gene Mutation
3872,Nuclear Receptor Binding SET Domain Protein 1 Gene Mutation
3872,SOTOS Gene Mutation
3873,Pituitary Growth Hormone
3873,Somatotropin
3873,GH
3873,Growth Hormone
3873,STH
3873,Somatrophic hormone
3875,Chest X-ray: increased bronchial margins.
3876,Yellow sclera
3876,Yellowing of the whites of the eyes
3876,icteric sclera
3876,Scleral icterus
3876,Conjunctival icterus
3877,Conjugated hyperbilirubinemia
3877,Hyperbilirubinemiadirect
3877,Hyperbilirubinemiaconjugated
3877,direct bilirubin high
3877,direct bilirubin elevated
3877,Direct hyperbilirubinemia
3878,Urine bilirubin elevated
3878,Bilirubin urine
3878,Urine bilirubin level
3878,urinary bilirubin
3878,urine bilirubin
3879,Biopsy of liver: black liver
3880,Coproporphyrin I/coproporphyrin III fraction measurement
3880,Coproporphyrin I/coproporphyrin III fraction increased in urine
3881,ABC30
3881,CMRP
3881,DJS
3881,ATP binding cassette subfamily C member 2
3881,cMRP
3881,CMOAT1
3881,canalicular multispecific organic anion transporter 1
3881,ABCC2 wt Allele
3881,CMOAT
3881,Canalicular Multispecific Organic Anion Transporter 1 Gene
3881,MRP2
3881,ATP-Binding CassetteSub-Family C (CFTR/MRP)Member 2 wt Allele
3882,LST-1
3882,SLC21A6
3882,LST1
3882,OATPC
3882,OATP-C
3882,Solute Carrier Organic Anion Transporter FamilyMember 1B1 wt Allele
3882,OATP2
3882,HBLRR
3882,OATP1B1
3882,SLCO1B1 wt Allele mutated
3883,Otologic Diseases
3883,diseases of the ear
3883,ear conditions
3883,DiseaseEar
3883,EAR DIS
3883,Disorder of ear
3883,conditions ear
3883,Ear Disorders
3883,Ear Diseases
3883,DiseaseOtological
3883,DiseaseOtologic
3883,disease earrings
3884,Involuntary writhing movements in fingers hands toes and feet
3884,extrapyramidal disorders athetosis
3884,Athetoses
3884,DiseaseHammond
3884,Athetosis
3884,Hammond's Disease
3884,Involuntary writhing movements
3884,Athetoid Movements
3885,UDP-Glucuronosyltransferase 1A1 reduced to less than 10%
3886,Lack of up regulation of UDP glucuronic acid transferase activity by phenobarbital
3887,Prolonged expiration
3888,pursed lip breathing was seen
3888,Pursed-lip breathing
3889,Heart sounds quiet
3889,Heart sounds muffled
3890,Barrel chest
3890,barreled chest
3891,Chest percussion tympanitic
3891,Chest hyperresonant to percussion
3891,chest tympany on percussion
3891,Chest tympanitic to percussion
3892,Erythrocythaemia
3892,Erythrocythemia
3892,Polycythemia
3892,Increased red blood cells
3893,PFT - lung volume testing
3893,Measurement of lung volume (procedure)
3893,Measurement of lung volume
3893,Pulmonary function-lung volume
3893,Lung volume test
3893,PFT - lung volume testing: high total lung volume and residual capacity
3893,Thoracic gas volume measurement
3893,Lung volume testing
3893,Lung Volume Measurements
3893,Lung volume (& pulmonary function) :[testing] or [test] (procedure)
3893,Respiratory volume
3894,Sputum finding: increased macrophages
3895,6-Minute Walk Test abnormal
3895,6MWT - 6 minute walk test
3898,unconscious
3898,Mental statusunconsciousness
3898,Passing out
3898,Loss of consciousness
3898,LOC - Loss of consciousness
3898,locs
3898,unawareness
3898,Unconscious State
3898,LOC
3899,Disorder of the fifth cranial nerve
3899,Fifth Cranial Nerve Diseases
3899,Disorder of trigeminal nerve
3899,Trigeminal Nerve Disorder
3899,NeuropathiesTrigeminal
3899,Disorder of cranial nerve 5
3899,Trigeminal disorders
3899,Trigeminal Neuropathy
3899,Cranial Nerve V Diseases
3900,sensory problem with limb
3900,Sensory disturbance in limb
3901,Trigeminal Nerve Disorder bilateral
3902,Ataxia bilateral
3903,CT Brain w/o contrast: hipodensity and loss of gray-white matter differentiation
3904,Computed Tomography Angiography of cerebral posterior territory: areas of diminished parenchimal contrast enhancement
3905,MRI of brain with DW1 sequences: brainstem infarct
3906,FH: Consanguinity
3906,Family history of consanguinity
3907,Family history of Fanconi anemia
3908,easily bruises
3908,bruising
3908,Bruisability
3908,Increased tendency to bruise
3908,Bruises easily
3908,easy bruisability
3908,Easy bruising
3909,Decreased body height
3909,Stature below 3rd percentile
3909,Short;growth
3909,Height less than 3rd percentile
3909,Small stature
3909,Short stature
3910,pigmentation disorder cafe au lait spots
3910,Cafe au lait spots
3910,Pigmentation disorder cafe au lait spots
3911,Small thumbs
3911,Thumb brachydactyly
3911,Undergrowth of the thumb
3911,Congenital Malformation of Thumb
3911,Hypoplastic/small thumb
3911,Short thumb
3911,Hypoplastic thumb
3911,Hypoplasia of thumb
3911,Thumb hypoplastic
3912,Shortening of radius
3912,Hypoplastic radius
3912,Hypoplasia of radius
3912,Radial Hypoplasia
3912,Short radii
3912,Hypoplasia of the radius
3912,Underdeveloped outer large forearm bone
3912,Congenital short radius
3912,Hypoplastic radii
3912,Short radius
3913,Reticulocyte count below reference range
3913,Reticulocytopenia
3914,Ultrasound: Renal cyst
3914,Cyst of kidney
3914,renal cyst
3914,Kidney Cysts
3914,ultrasound renal kidney cyst
3915,Microencephaly
3915,Microcephaly
3915,Nanocephaly
3915,microcephali
3915,Microcephalies
3916,Chromosome breakage assay with diepoxybutane Positive
3917,Wheezing or chest tightness responding to bronchodilators
3918,Medicinal product acting as antiasthmatic agent (product)
3918,Antiasthmatics
3918,Antiasthmatic Drugs
3918,Anti-Asthmatic Agents
3919,Pulmonary emphysema
3919,lung emphysema
3919,EmphysemaPulmonary
3919,Emphysema of lung
3920,A1ANTRYP
3920,Alpha-1 Antitrypsin
3920,Serum Trypsin Inhibitor
3920,Alpha-1-antitrypsin level under 80 mg%
3920,Alpha-1-antitrypsin Test
3921,SERPINA1 gene targeted mutation analysis
3922,Intermittent painful muscle spasms
3923,Exaggerated startle response
3924,Anti-glutamic acid decarboxylase 65 antibody
3924,Anti-GAD65 antibody present
3925,Anti-glycine receptor antibody
3925,Anti-GlyR antibody present
3926,Stye of eyelid
3926,Stye
3926,Stye/hordeolum
3926,HordeolumNOS
3927,skin; abscess
3927,Cutaneous abscess
3927,abscess skin
3927,Skin & subcutaneous tissue abscess
3927,Boil;skin
3927,Abscess of skin and/or subcutaneous tissue
3927,Abscess of skin AND/OR subcutaneous tissue
3927,Subcutaneous Abscess
3927,Abscess of skin
3927,boils skin
3928,Unilateral leg swelling
3928,unilateral leg edema
3928,unilateral limb edema
3929,Haemorrhagic bullae
3930,Hemorrhagic Strokes
3930,Haemorrhagic stroke
3930,Strokehemorrhagic
3930,CVA; hemorrhagic
3930,Hemorrhagic Cerebrovascular Accident
3930,Hemorrhagic Stroke
3931,Platelet antibodies test Positive
3932,Heparin therapy within the last 14 days
3933,Acute pulmonary thromboembolism
3934,Acute limb ischaemia
3935,Ischemic stroke
3935,Strokeischemic
3935,Ischemic Cerebrovascular Accident
3935,Arterial Ischemic Stroke
3936,Apoplexy; thrombotic
3936,apoplexy; thrombosis
3936,Thrombotic Stroke
3937,Serotonin release assay for platelet antibody Positive
3939,Localized pallor
3940,Coldness of extremities
3940,Coldness of limbs
3940,Cold extremity UNILATERAL
3940,Peripheral coldness
3940,Cold limb
3940,limb coldness
3941,limb paresthesia
3941,extremity paresthesia
3941,Paresthesia of any limb
3942,Peripheral cyanosis
3943,Dorsalis pulse absent
3943,the dorsalis pedis pulses were absent
3943,Dorsalis pedis pulse absent
3944,Doppler ultrasonography of artery of lower limb with obstruction
3944,Doppler arterial ultrasound
3944,Doppler ultrasonography of artery (procedure)
3945,CT arteriogram of peripheral artery with contrast
3945,Computed tomography angiography of peripheral artery with contrast
3945,CT angiography of lower limb artery with contrast: significant narrowing or  obstruction
3946,Pain at rest due to peripheral vascular disease
3947,Digital subtraction angiography of lower limb with obstruction
3948,DS ANGIOGR
3948,Digital subtraction angiography
3948,AngiographyDigital Subtraction
3948,DSA
3948,Medical ImagingDigital Subtraction Angiography
3949,Pain in lower limb worsen upon elevation of the extremity
3950,Pain in lower limb Sudden or Acute
3951,Cold leg of sudden onset
3952,Arm Pain: non traumatic sudden or acute arm pain
3953,Cold arm of sudden onset?
3954,Doppler arterial ultrasound of upper extremity artery with obstruction
3955,Localized and sudden pallor of arm
3956,upper arm is blue
3956,Cyanosis of arm
3957,Pulseless of an upper extremity artery
3958,CT angiography of upper extremity artery with obstruction
3959,Low vWF-CP Activity
3959,vWF-CP Deficiency
3959,Low vWF-Cleaving Protease Activity
3959,Low ADAMTS13 Activity
3959,ADAMTS13 Deficiency
3959,Low A Disintegrin and Metalloproteinase With Thrombospondin Motifs 13 Activity
3960,ADAMTS13 inhibitor screen assay Positive
3961,Hemolytic-Uremic Syndrome
3962,Decreased serum factor H (atypical HUS)
3963,Lymphadenitis acute
3963,Acute lymphadenitis
3963,Acute adenitis
3964,Cellulitis
3964,Skin infection
3964,Subcutaneous tissue inflamed
3964,Inflammation of subcutaneous tissue
3965,Abscess of tonsil
3965,abscessed tonsils
3965,pharyngeal abscess of tonsil
3966,[D]Septicaemic shock
3966,Sepsis-associated hypotension
3966,Septic Shock
3967,Gastroenteritis
3968,Aplastic Anemia
3969,Syndrome Budd-Chiari
3969,Budd-Chiari Syndrome
3969,BDCHS
3969,syndrome; Chiari
3969,Chiari's Syndrome
3969,block; hepatic vein
3969,Hepatic vein obstruction
3969,Obstruction of hepatic veins
3969,Hepatic Venous Outflow Obstruction
3969,Hepatic venous outflow obstruction
3970,Paroxysmal nocturnal hemoglobinuria cell marker analysis; CD55 or CD59
3971,Skin necrosis due to heparin induced thrombocytopenia
3971,Necrosis of skin due to heparin induced thrombocytopenia
3972,Digital subtraction angiography of upper limb with obstruction
3973,Crying spells
3974,Exudate
3975,Skin exudative
3975,Skin discharge
3975,Observation of discharge of skin
3975,Skin exudate
3976,No Chest pain
3977,Amebiasis is endemic in recent area visited
3978,Chest X-ray suggestive of tuberculosis
3979,HeadacheMigraine
3979,Migrainous headache
3979,Migraine type headaches
3979,Migraine Disorders
3979,Migraine Headaches
3979,migraine syndromes
3979,Migraine
3980,Cortisol Excess
3980,Itsenko disease
3980,Cushing's Syndrome
3980,Hypercortisolism
3980,Cushing Syndrome
3980,SyndromeCushing's
3980,pituitary basophilism
3980,Suprarenogenic syndrome
3981,Anemia
3982,Skin of the back
3983,Spherocytes
3984,ANGLOBDR
3984,DAT
3984,Direct Coombs test POSITIVE
3984,Direct Coombs test
3984,DCT - Direct Coombs test
3984,Antiglobulin Test PolyspecificDirect
3984,Direct Antiglobulin Test
3984,Direct Anti-human Globulin Test
3984,DAT - Direct antiglobulin test
3984,Anti-human globulin testdirect
3984,Coombs TestDirect
3985,Coombs indirect test
3985,Coombs TestIndirect
3985,IAGT - Indirect antiglobulin test
3985,IAT
3985,Indirect Anti-human Globulin Test
3985,Indirect Antiglobulin Tests
3985,Indirect Coombs Test POSITIVE
3985,IAT - Indirect antiglobulin test
3985,TestIndirect Coombs
3985,ANGLBIND
3985,Antiglobulin test indirect
3986,Increased hemolysis
3986,Hemolytic anemia (NOS)
3986,AnemiaHemolytic
3986,Hemolytic anemia
3987,Cold-induced hemolysis
3988,Cold agglutinin test POSITIVE
3988,Screening for cold agglutinin
3988,Cold agglutinin screen POSITIVE
3988,Measurement of cold agglutinin (protein) to screen for infection or disease
3988,Hemolysin detectioncoldbiphasic
3989,Prominent midface
3989,Malar hyperplasia
3989,Malar prominence
3989,Malar excess
3989,Prominent malar region
3990,Large upper jaw
3990,Maxillary hyperplasia
3990,Upper jaw bone excess
3990,Big upper jaw
3990,Overgrowth of the maxilla
3990,Hyperplasia of the maxilla
3990,Prominent maxilla
3990,Maxillary prominence
3990,Upper jaw excess
3990,Big maxilla
3990,Major anomalies of jaw sizemaxillary hyperplasia
3990,Prominent upper jaw
3990,Hyperplasia of upper jaw
3990,Increased size of maxilla
3990,Large maxilla
3991,Retruded bridge of nose
3991,Flattened nasal bridge
3991,Flat nasal root
3991,Low nasal bridge
3991,Depressed bridge of nose
3991,Depressed nasal bridge
3991,Low bridge
3992,Abnormally shaped RBC present in blood
3992,Poikilocytosis
3993,Codocyte
3993,Target cell
3993,Bell-shaped erythrocyte (in vivo)
3994,Mean corpuscular hemoglobin low (finding)
3994,MCH decreased
3994,Mean corpuscular hemoglobin low
3994,Decreased mean corpuscular haemoglobin
3994,Decreased MCHC
3994,Mean cell haemoglobin decreased
3995,Hemoglobin Electrophoresis Test
3995,ElectrophoresisHemoglobin
3995,Hemoglobin fractionation and quantitation; electrophoresis (egA2SCand/or F)
3995,Hemoglobin Electrophoresis: thalassemia major
3996,Conjunctival erosion
3997,Linear retina heme
3997,Flame-shaped hemorrhage
3997,Retinal nerve fiber layer hemorrhage
3997,Feathered retinal heme
3997,Retinal flame hemorrhage
3998,Retinal venous engorgement
3998,Retinal congestion
3998,Venous engorgement
3998,suasage retinal veins
3999,High output heart failure (disorder)
3999,Cardiac failure high output
3999,High output heart failure
4000,Cerebrovascular Stroke
4000,Brain Attack
4000,Accident cerebrovascular
4000,Cerebrovascular accident
4000,Stroke
4000,Brain Vascular Accidents
4000,apoplexy
4000,CVA
4000,Cerebral Stroke
4000,Cerebral apoplexy
4001,Hyperviscosity
4001,Blood Hyperviscosity
4002,Mucosal erosion
4003,Oral mucosa erosion
4003,Erosion of oral mucosa
4004,Genital erosion
4005,Family history of hereditary spherocytosis
4005,Family history: Hereditary spherocytosis
4006,Hereditary Diseases
4006,Genetic Diseases
4006,Genetic Disorders
4006,Family history of genetic disease
4006,Family history of heritable disorder
4006,Family history of hereditary disease
4006,Hereditary Disease
4006,reported family history of genetic disease
4006,family history of inherited disease
4007,RBC osmotic fragility
4007,Osmotic Fragility test INCREASED
4007,Erythrocyte osmotic fragility test
4008,AGLT - Acidified glycerol lysis test
4008,Acidified glycerol lysis test INCREASED
4009,ANKYRIN 1
4009,ANK1 gene
4009,ankyrin 1erythrocytic
4009,Ankyrin 1Erythrocytic Gene
4009,Erythrocytic Gene Ankyrin 1 Mutated
4010,Family history of elliptocytosis
4011,Elliptocyte
4011,Ovalocyte
4011,Pencil cell
4012,Spectrin Alpha ChainErythrocytic 1Human
4012,Spectrin Alpha ChainErythrocytic 1
4012,Spectrin Alpha ChainErythrocytic 1Human MUTATED
4012,SPTA1
4012,Erythroid Alpha-Spectrin
4013,Headache associated with ipsilateral watery rhinorrhea
4013,headache accompanied by ipsilateral watery nasal discharge
4014,headache associated with red eyes
4014,Headache associated with red eye
4015,Headache associated with tearing
4015,headache associated with tearing
4016,one sided
4016,Unilateral
4017,Bone marrow sideroblasts
4018,normocytic anemia
4018,Normocytic normochromic anemia
4019,Increased bone marrow iron
4020,Hypochromic red blood cell
4020,Hypochromic erythrocyte
4021,Acute Chest Syndrome
4022,AnemiaSickle Cell
4023,Splenic sequestration crisis
4024,Bone Aseptic Necrosis
4024,Aseptic Necrosis of Bone
4025,Aseptic Necrosis of Femur Head
4026,sickl
4026,Drepanocyte
4026,Drepanocyte (cell)
4026,Sickling
4026,Sickle cell
4026,Meniscocyte
4027,Sickle cell screen
4027,Sickle cell identification (procedure)
4027,Sickle cell screening test
4027,Sickle cell screening test   POSITIVE
4028,Hemolytic anemia following ingestion of fava beans
4028,Fava bean-induced hemolytic anemia
4029,Family history of anemia
4029,Family history; anemia
4029,Family hx-anemia
4030,Decreased glucosephosphate isomerase level
4030,Phosphohexose isomerase deficiency
4030,Decreased glucose phosphate isomerase activity
4030,Glucosephosphate isomerase deficiency
4031,Painful tongue
4031,tongue soreness
4031,Glossalgia
4031,Pain of tongue
4031,Pain tongue
4031,Glossodynia
4031,Tongue pain
4032,Smooth tongue
4032,Smooth atrophic tongue
4032,Bald tongue
4032,Atrophy of tongue papillae
4032,Atrophic glossitis
4032,Moeller's glossitis
4032,Tongue denuded of papillae
4032,Glazed tongue
4032,Hunter's glossitis
4033,Beefy red tongue
4033,Tongue erythema
4033,Raw red tongue
4035,Visual halos
4035,Halo
4036,Decreased central vision
4036,Impaired visual acuity
4036,Decreased visual acuity
4036,Visual acuity reduced
4036,Poor visual acuity
4036,Reduced visual acuity
4037,Shallow anterior chamber of eye
4037,AC shallow
4037,Shallow anterior chamber
4037,Anterior chamber shallow
4037,Shallow AC
4038,Oedema of cornea
4038,Edema of cornea
4038,EdemaCorneal
4038,Corneal edema
4039,Bombe of iris
4039,Iris bombé
4040,Disorder of anterior chamber angle
4041,Partial loss of field of vision
4041,Visual field defects
4041,VFD - Visual field defect
4041,Visual field disorders
4041,Visual field loss
4042,visual scotoma
4042,Visual field scotoma
4042,visual blind spots
4042,blind spots
4042,Scotoma
4043,Optical coherence tomography of retina: glaucoma?
4043,macular optical coherence tomography
4044,Disc pallor
4044,Optic disk pallor
4044,Pale optic disc
4045,CT arteriogram of mesenteric artery with contrast
4045,CT angiogram of mesenteric artery
